                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.34901,                0.22463,                0.92011,                0.99408,                0.99854,                  0.995,                0.79772,                0.77276,                0.32521,                 1.5288,             0.00013464,             0.00013464,             0.00013464
                    319,                0.34889,                0.22703,                0.91927,                  0.993,                0.99583,                 0.9948,                 0.8035,                0.75541,                0.33395,                 1.4967,             0.00013309,             0.00013309,             0.00013309
                    320,                0.33942,                0.22133,                0.91433,                0.99198,                0.99583,                0.99446,                0.80902,                 0.7442,                0.33062,                 1.4861,             0.00013155,             0.00013155,             0.00013155
                    321,                0.34755,                0.22042,                0.91814,                0.98845,                0.99551,                0.99425,                0.80635,                0.74714,                0.31992,                 1.5034,                0.00013,                0.00013,                0.00013
                    322,                0.33369,                0.21155,                0.91963,                0.99004,                  0.994,                 0.9948,                0.80516,                0.74747,                0.32608,                 1.5106,             0.00012845,             0.00012845,             0.00012845
                    323,                0.34716,                0.22649,                0.92425,                0.98271,                0.98995,                0.99391,                0.80549,                0.75513,                0.32867,                 1.5183,             0.00012691,             0.00012691,             0.00012691
                    324,                0.33913,                0.22019,                0.91787,                0.98533,                   0.99,                0.99406,                0.79528,                0.77413,                0.33901,                 1.5414,             0.00012536,             0.00012536,             0.00012536
                    325,                0.33555,                0.21146,                 0.9164,                0.98674,                0.99785,                  0.995,                0.79813,                0.78521,                0.33554,                 1.5592,             0.00012381,             0.00012381,             0.00012381
                    326,                0.33719,                 0.2183,                  0.914,                0.99313,                0.99794,                  0.995,                0.79825,                0.78886,                0.32842,                 1.5622,             0.00012227,             0.00012227,             0.00012227
                    327,                0.33829,                0.21602,                0.91623,                 0.9933,                0.99911,                  0.995,                0.79356,                0.80866,                0.32445,                  1.602,             0.00012072,             0.00012072,             0.00012072
                    328,                0.32815,                0.21422,                0.92053,                0.99343,                0.99783,                  0.995,                0.80024,                0.79956,                 0.3288,                 1.6004,             0.00011917,             0.00011917,             0.00011917
                    329,                0.33605,                0.21822,                0.91401,                0.99319,                      1,                  0.995,                0.79704,                0.80906,                0.33135,                  1.617,             0.00011763,             0.00011763,             0.00011763
                    330,                0.33465,                0.22596,                0.91191,                0.99186,                      1,                  0.995,                0.79776,                0.81436,                0.33521,                 1.6282,             0.00011608,             0.00011608,             0.00011608
                    331,                0.33773,                0.22163,                0.91537,                0.99049,                      1,                  0.995,                0.79849,                0.80187,                0.33391,                 1.6111,             0.00011453,             0.00011453,             0.00011453
                    332,                0.33984,                0.22088,                0.91223,                0.99417,                0.99907,                  0.995,                0.80312,                 0.7981,                0.32292,                 1.6014,             0.00011298,             0.00011298,             0.00011298
                    333,                0.33709,                   0.22,                0.91495,                0.99209,                      1,                  0.995,                 0.7991,                0.79362,                0.33019,                 1.6021,             0.00011144,             0.00011144,             0.00011144
                    334,                0.33053,                0.21979,                0.91056,                0.98932,                      1,                  0.995,                0.79898,                0.79404,                0.32662,                 1.5937,             0.00010989,             0.00010989,             0.00010989
                    335,                0.32838,                0.21367,                0.90928,                 0.9885,                0.99978,                  0.995,                 0.8034,                 0.7895,                0.32742,                 1.5795,             0.00010834,             0.00010834,             0.00010834
                    336,                0.33784,                0.21782,                0.91406,                0.98974,                      1,                  0.995,                0.80383,                0.77933,                0.32586,                 1.5654,              0.0001068,              0.0001068,              0.0001068
                    337,                0.32553,                0.21672,                0.90779,                0.98928,                0.99583,                 0.9948,                0.80461,                0.77622,                0.32008,                 1.5659,             0.00010525,             0.00010525,             0.00010525
                    338,                0.34045,                0.21549,                 0.9171,                0.99057,                      1,                  0.995,                 0.8019,                0.77764,                0.31299,                 1.5699,              0.0001037,              0.0001037,              0.0001037
                    339,                0.33089,                0.21548,                0.90991,                0.98934,                 0.9994,                  0.995,                0.80173,                0.77322,                0.32003,                 1.5618,             0.00010216,             0.00010216,             0.00010216
                    340,                0.33035,                0.21734,                0.91277,                0.99307,                      1,                  0.995,                0.80167,                0.77267,                 0.3179,                 1.5705,             0.00010061,             0.00010061,             0.00010061
                    341,                0.33336,                0.21478,                0.91625,                0.99083,                0.99583,                 0.9948,                0.80232,                0.78029,                0.31983,                 1.5818,             9.9063e-05,             9.9063e-05,             9.9063e-05
                    342,                0.34118,                0.21679,                0.91784,                0.98813,                0.99824,                 0.9946,                  0.803,                0.77704,                0.32363,                 1.5752,             9.7516e-05,             9.7516e-05,             9.7516e-05
                    343,                0.33328,                0.21398,                 0.9166,                0.98711,                0.99472,                0.99425,                0.80042,                0.77488,                0.32881,                 1.5615,             9.5969e-05,             9.5969e-05,             9.5969e-05
                    344,                0.32168,                0.20569,                0.90479,                0.98569,                      1,                 0.9946,                0.80259,                0.77097,                 0.3314,                 1.5494,             9.4422e-05,             9.4422e-05,             9.4422e-05
                    345,                0.32227,                0.21153,                 0.9043,                0.98523,                0.99769,                0.99441,                0.80472,                 0.7614,                0.33398,                 1.5304,             9.2875e-05,             9.2875e-05,             9.2875e-05
                    346,                0.32696,                0.20781,                0.90637,                0.98812,                0.99583,                0.99425,                0.80343,                0.76256,                 0.3321,                  1.541,             9.1328e-05,             9.1328e-05,             9.1328e-05
                    347,                0.32781,                0.21646,                0.90734,                0.98895,                      1,                  0.995,                0.80134,                0.78096,                0.32243,                 1.5876,             8.9781e-05,             8.9781e-05,             8.9781e-05
                    348,                0.32593,                0.21073,                0.90782,                0.99061,                      1,                 0.9948,                0.80282,                0.77808,                0.32689,                 1.5769,             8.8234e-05,             8.8234e-05,             8.8234e-05
                    349,                0.32269,                0.20363,                 0.9052,                0.98908,                0.99583,                0.99462,                0.80339,                0.78574,                0.32353,                 1.5873,             8.6688e-05,             8.6688e-05,             8.6688e-05
                    350,                0.32261,                0.20523,                0.90787,                0.98974,                0.99563,                0.99462,                0.80059,                0.78563,                0.32676,                  1.581,             8.5141e-05,             8.5141e-05,             8.5141e-05
                    351,                0.32674,                0.21082,                0.90751,                0.99444,                0.99583,                0.99446,                0.80337,                0.77766,                0.32303,                 1.5802,             8.3594e-05,             8.3594e-05,             8.3594e-05
                    352,                0.32197,                0.20994,                0.90105,                0.98998,                0.99516,                 0.9942,                0.80643,                0.76754,                0.32026,                 1.5506,             8.2047e-05,             8.2047e-05,             8.2047e-05
                    353,                0.32166,                0.21096,                0.90748,                0.98872,                      1,                  0.995,                0.80715,                0.76706,                  0.324,                 1.5424,               8.05e-05,               8.05e-05,               8.05e-05
                    354,                 0.3262,                0.20956,                0.90543,                0.98343,                      1,                  0.995,                0.80645,                0.76249,                0.32047,                 1.5357,             7.8953e-05,             7.8953e-05,             7.8953e-05
                    355,                0.31651,                0.20796,                0.90843,                0.98838,                      1,                 0.9946,                 0.8083,                0.75098,                0.32152,                 1.5073,             7.7406e-05,             7.7406e-05,             7.7406e-05
                    356,                0.31667,                 0.2071,                0.90843,                0.98968,                      1,                 0.9948,                0.81028,                0.74641,                0.31605,                 1.4958,             7.5859e-05,             7.5859e-05,             7.5859e-05
                    357,                0.32095,                0.20682,                0.91021,                0.99458,                0.99961,                  0.995,                0.81178,                0.75081,                0.31479,                 1.5088,             7.4312e-05,             7.4312e-05,             7.4312e-05
                    358,                0.32368,                0.20675,                0.90529,                 0.9943,                0.99938,                  0.995,                 0.8117,                0.75884,                0.31233,                 1.5169,             7.2766e-05,             7.2766e-05,             7.2766e-05
                    359,                0.31935,                0.20655,                0.90491,                0.99287,                0.99583,                 0.9948,                0.80595,                0.77011,                0.31879,                 1.5355,             7.1219e-05,             7.1219e-05,             7.1219e-05
                    360,                  0.317,                0.20985,                0.90107,                0.98898,                0.99811,                 0.9946,                0.80781,                0.77334,                0.31305,                 1.5385,             6.9672e-05,             6.9672e-05,             6.9672e-05
                    361,                0.31589,                0.20437,                0.90934,                0.98765,                0.99677,                 0.9946,                0.80532,                0.77315,                0.31247,                 1.5347,             6.8125e-05,             6.8125e-05,             6.8125e-05
                    362,                 0.3249,                0.20907,                0.90554,                0.99452,                0.99254,                 0.9948,                0.80657,                0.76836,                0.31045,                 1.5263,             6.6578e-05,             6.6578e-05,             6.6578e-05
                    363,                 0.3205,                0.21198,                0.91049,                0.99313,                0.99396,                 0.9948,                0.80958,                 0.7677,                0.30891,                 1.5292,             6.5031e-05,             6.5031e-05,             6.5031e-05
                    364,                0.31695,                0.20343,                0.90705,                 0.9875,                0.99812,                 0.9946,                0.80722,                0.77055,                0.31095,                 1.5433,             6.3484e-05,             6.3484e-05,             6.3484e-05
                    365,                 0.3115,                0.20404,                0.90562,                0.99262,                0.99098,                 0.9946,                0.80613,                0.77112,                0.31666,                 1.5524,             6.1937e-05,             6.1937e-05,             6.1937e-05
                    366,                0.31025,                0.19966,                0.90377,                0.99188,                0.99161,                 0.9946,                0.80413,                0.77254,                0.31711,                 1.5542,             6.0391e-05,             6.0391e-05,             6.0391e-05
                    367,                0.30362,                0.19608,                0.90042,                0.99244,                0.99145,                 0.9946,                 0.8011,                0.77647,                0.31622,                 1.5628,             5.8844e-05,             5.8844e-05,             5.8844e-05
                    368,                0.30513,                0.20191,                0.89188,                0.98945,                0.99798,                  0.995,                0.80125,                 0.7713,                0.31172,                   1.56,             5.7297e-05,             5.7297e-05,             5.7297e-05
                    369,                0.31277,                0.20524,                0.90903,                0.99184,                0.99325,                  0.995,                0.80276,                0.76555,                0.31224,                 1.5493,              5.575e-05,              5.575e-05,              5.575e-05
                    370,                0.30147,                0.19975,                0.89708,                0.99219,                0.99348,                 0.9948,                0.80082,                0.76788,                0.31798,                 1.5514,             5.4203e-05,             5.4203e-05,             5.4203e-05
                    371,                0.31236,                0.20169,                0.90217,                0.99207,                0.99361,                0.99462,                0.80169,                0.77217,                0.32068,                 1.5621,             5.2656e-05,             5.2656e-05,             5.2656e-05
                    372,                0.30336,                0.20238,                0.90199,                0.98482,                 0.9978,                 0.9946,                0.80072,                0.78027,                0.32658,                 1.5752,             5.1109e-05,             5.1109e-05,             5.1109e-05
                    373,                0.31997,                0.20707,                0.90236,                0.99393,                0.99344,                 0.9948,                0.80063,                0.78229,                0.32556,                 1.5745,             4.9562e-05,             4.9562e-05,             4.9562e-05
                    374,                0.30891,                0.20254,                0.90191,                0.99132,                      1,                  0.995,                0.79769,                 0.7855,                0.33169,                 1.5772,             4.8016e-05,             4.8016e-05,             4.8016e-05
                    375,                0.31451,                0.20523,                0.90301,                0.99138,                      1,                  0.995,                0.79891,                0.78452,                0.32831,                 1.5732,             4.6469e-05,             4.6469e-05,             4.6469e-05
                    376,                0.30531,                 0.1993,                0.90283,                0.99293,                0.99583,                 0.9948,                0.80187,                0.78079,                0.32294,                 1.5643,             4.4922e-05,             4.4922e-05,             4.4922e-05
                    377,                0.30292,                0.19967,                0.89936,                0.99453,                 0.9954,                0.99446,                0.80132,                0.77572,                  0.321,                 1.5541,             4.3375e-05,             4.3375e-05,             4.3375e-05
                    378,                0.30317,                0.19637,                0.89424,                  0.994,                0.99418,                0.99446,                0.80402,                0.77246,                0.31795,                 1.5501,             4.1828e-05,             4.1828e-05,             4.1828e-05
                    379,                0.30769,                0.20088,                0.90563,                0.99434,                0.99466,                0.99446,                0.80269,                0.77135,                 0.3181,                 1.5499,             4.0281e-05,             4.0281e-05,             4.0281e-05
                    380,                 0.3015,                0.19573,                0.90257,                0.99459,                0.99339,                 0.9948,                0.80289,                0.77076,                0.31742,                 1.5495,             3.8734e-05,             3.8734e-05,             3.8734e-05
                    381,                0.30188,                0.19815,                 0.8998,                0.99497,                 0.9948,                 0.9948,                0.80673,                0.76708,                0.31749,                 1.5453,             3.7188e-05,             3.7188e-05,             3.7188e-05
                    382,                0.30701,                0.19769,                0.90171,                0.98752,                0.99843,                 0.9946,                0.80756,                 0.7664,                0.31626,                 1.5454,             3.5641e-05,             3.5641e-05,             3.5641e-05
                    383,                0.30249,                0.19724,                0.89772,                0.99573,                0.99081,                0.99441,                0.80567,                0.76954,                 0.3163,                 1.5535,             3.4094e-05,             3.4094e-05,             3.4094e-05
                    384,                0.30279,                0.19815,                0.90141,                0.99454,                0.99342,                0.99462,                0.80605,                0.76979,                0.31815,                 1.5546,             3.2547e-05,             3.2547e-05,             3.2547e-05
                    385,                0.30309,                0.19811,                0.89743,                0.98638,                      1,                 0.9946,                0.80389,                0.77015,                0.31931,                 1.5551,                3.1e-05,                3.1e-05,                3.1e-05
                    386,                0.30619,                0.19973,                0.90193,                0.98834,                0.99964,                 0.9946,                0.80449,                0.77196,                0.31961,                 1.5602,             2.9453e-05,             2.9453e-05,             2.9453e-05
                    387,                0.30683,                 0.1996,                0.90447,                0.99353,                0.99167,                0.99424,                0.80463,                0.77265,                0.31641,                 1.5654,             2.7906e-05,             2.7906e-05,             2.7906e-05
                    388,                0.30995,                0.20109,                0.90524,                0.99454,                0.99167,                0.99406,                0.80467,                0.76906,                0.31408,                 1.5607,             2.6359e-05,             2.6359e-05,             2.6359e-05
                    389,                0.30669,                0.19847,                0.90298,                0.99386,                0.99018,                0.99406,                0.80418,                0.76796,                0.31365,                 1.5616,             2.4813e-05,             2.4813e-05,             2.4813e-05
                    390,                0.30361,                0.19879,                0.89551,                0.99271,                 0.9875,                0.99384,                0.80237,                0.77235,                0.31658,                 1.5705,             2.3266e-05,             2.3266e-05,             2.3266e-05
                    391,                0.24107,                0.15355,                0.85386,                0.99533,                0.99152,                 0.9946,                0.80483,                0.76722,                 0.3145,                 1.5686,             2.1719e-05,             2.1719e-05,             2.1719e-05
                    392,                0.22287,                  0.145,                0.84547,                0.98808,                0.99696,                 0.9946,                0.80797,                0.76641,                 0.3129,                 1.5776,             2.0172e-05,             2.0172e-05,             2.0172e-05
                    393,                0.22303,                0.14441,                0.84142,                0.98522,                0.99707,                 0.9946,                0.80886,                0.76694,                0.31803,                 1.5845,             1.8625e-05,             1.8625e-05,             1.8625e-05
                    394,                0.22011,                0.14162,                0.84361,                0.98435,                0.99712,                 0.9946,                0.80771,                0.76358,                0.31981,                 1.5805,             1.7078e-05,             1.7078e-05,             1.7078e-05
                    395,                0.21275,                0.13754,                0.82939,                0.98519,                0.99452,                 0.9948,                0.80719,                0.76028,                0.31976,                  1.574,             1.5531e-05,             1.5531e-05,             1.5531e-05
                    396,                0.21511,                  0.141,                0.83751,                0.98774,                0.99397,                 0.9948,                0.80631,                0.75888,                0.32049,                 1.5707,             1.3984e-05,             1.3984e-05,             1.3984e-05
                    397,                0.21438,                0.13945,                0.83784,                0.98743,                0.99382,                 0.9948,                0.80576,                0.75656,                0.31913,                 1.5645,             1.2438e-05,             1.2438e-05,             1.2438e-05
                    398,                0.21562,                0.13876,                 0.8373,                 0.9868,                0.99386,                 0.9948,                0.80556,                0.75843,                0.32024,                 1.5667,             1.0891e-05,             1.0891e-05,             1.0891e-05
                    399,                   0.21,                0.13829,                0.83385,                0.98623,                0.99393,                 0.9948,                0.80381,                0.76189,                0.32058,                 1.5725,             9.3438e-06,             9.3438e-06,             9.3438e-06
                    400,                0.21604,                0.13846,                 0.8356,                 0.9857,                0.99404,                 0.9948,                0.80465,                0.76048,                0.31896,                 1.5691,             7.7969e-06,             7.7969e-06,             7.7969e-06
