                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    795,                0.25837,                0.17098,                0.87062,                0.99494,                0.99512,                  0.995,                0.80608,                0.78355,                0.29858,                 1.6516,              0.0021394,              0.0021394,              0.0021394
                    796,                0.25887,                 0.1728,                0.86972,                0.99491,                0.99512,                  0.995,                 0.8064,                0.78338,                0.29828,                 1.6512,              0.0021295,              0.0021295,              0.0021295
                    797,                0.26176,                0.17583,                0.87367,                0.99478,                0.99512,                  0.995,                0.80656,                0.78316,                0.29831,                 1.6505,              0.0021196,              0.0021196,              0.0021196
                    798,                0.25875,                0.17419,                0.86968,                0.99471,                0.99513,                  0.995,                0.80688,                0.78271,                0.29835,                 1.6495,              0.0021097,              0.0021097,              0.0021097
                    799,                0.25589,                0.17206,                0.87325,                0.99479,                0.99502,                  0.995,                0.80623,                0.78296,                0.29829,                 1.6505,              0.0020998,              0.0020998,              0.0020998
                    800,                 0.2587,                0.17501,                0.86923,                0.99476,                0.99488,                  0.995,                0.80602,                0.78295,                0.29872,                 1.6502,              0.0020899,              0.0020899,              0.0020899
                    801,                0.26243,                0.17679,                0.87057,                0.99467,                0.99488,                  0.995,                0.80661,                0.78258,                0.29898,                 1.6497,                0.00208,                0.00208,                0.00208
                    802,                0.25564,                0.17225,                0.87114,                0.99494,                0.99488,                  0.995,                0.80657,                0.78294,                0.29967,                 1.6496,              0.0020701,              0.0020701,              0.0020701
                    803,                0.25473,                0.17037,                0.86639,                0.99482,                0.99488,                  0.995,                0.80699,                0.78313,                0.29957,                 1.6495,              0.0020602,              0.0020602,              0.0020602
                    804,                0.25728,                0.17362,                0.87255,                0.99489,                0.99478,                  0.995,                0.80713,                0.78289,                0.29931,                 1.6491,              0.0020503,              0.0020503,              0.0020503
                    805,                0.25204,                0.16901,                0.86967,                0.99484,                0.99478,                  0.995,                0.80784,                0.78246,                0.29904,                 1.6486,              0.0020404,              0.0020404,              0.0020404
                    806,                0.25616,                0.17158,                0.86831,                0.99476,                0.99475,                  0.995,                0.80825,                0.78248,                0.29923,                 1.6491,              0.0020305,              0.0020305,              0.0020305
                    807,                0.26297,                0.17944,                0.86948,                0.99463,                0.99472,                  0.995,                0.80826,                0.78172,                0.29908,                  1.648,              0.0020206,              0.0020206,              0.0020206
                    808,                0.25768,                0.17628,                0.87039,                0.99465,                0.99468,                  0.995,                0.80713,                0.78193,                0.29892,                 1.6487,              0.0020107,              0.0020107,              0.0020107
                    809,                0.25556,                0.17501,                0.86903,                0.99461,                 0.9947,                  0.995,                0.80824,                0.78167,                0.29871,                 1.6485,              0.0020008,              0.0020008,              0.0020008
                    810,                0.25141,                0.17327,                0.86858,                0.99456,                0.99469,                  0.995,                0.80833,                0.78176,                0.29902,                 1.6488,              0.0019909,              0.0019909,              0.0019909
                    811,                0.25553,                0.17125,                0.86969,                0.99451,                0.99463,                  0.995,                0.80775,                 0.7812,                 0.2991,                 1.6481,               0.001981,               0.001981,               0.001981
                    812,                0.25853,                0.17238,                0.86812,                0.99454,                0.99462,                  0.995,                0.80762,                0.78135,                0.29882,                 1.6486,              0.0019711,              0.0019711,              0.0019711
                    813,                0.25535,                0.17343,                0.87347,                0.99452,                0.99459,                  0.995,                0.80653,                0.78137,                0.29874,                 1.6491,              0.0019612,              0.0019612,              0.0019612
                    814,                0.25945,                0.17583,                0.87396,                0.99458,                0.99456,                  0.995,                0.80715,                0.78115,                0.29853,                 1.6493,              0.0019513,              0.0019513,              0.0019513
                    815,                0.25717,                0.17412,                 0.8738,                 0.9946,                0.99453,                  0.995,                0.80751,                0.78142,                0.29885,                 1.6498,              0.0019414,              0.0019414,              0.0019414
                    816,                0.25431,                0.17386,                 0.8678,                0.99453,                0.99455,                  0.995,                0.80598,                0.78111,                0.29885,                 1.6492,              0.0019315,              0.0019315,              0.0019315
                    817,                0.25381,                0.17508,                0.87063,                0.99446,                0.99458,                  0.995,                0.80736,                0.78101,                0.29908,                 1.6493,              0.0019216,              0.0019216,              0.0019216
                    818,                0.25383,                0.17315,                0.86943,                 0.9945,                0.99457,                  0.995,                0.80673,                0.78131,                0.29923,                 1.6501,              0.0019117,              0.0019117,              0.0019117
                    819,                0.25802,                0.17236,                0.87087,                0.99456,                0.99456,                  0.995,                0.80691,                 0.7817,                 0.2993,                 1.6509,              0.0019018,              0.0019018,              0.0019018
                    820,                0.25323,                0.17048,                0.86805,                0.99451,                 0.9946,                  0.995,                0.80816,                0.78205,                 0.2994,                 1.6513,              0.0018919,              0.0018919,              0.0018919
                    821,                0.25509,                0.17447,                0.87007,                0.99446,                0.99459,                  0.995,                0.80773,                0.78209,                0.29942,                 1.6506,               0.001882,               0.001882,               0.001882
                    822,                0.25577,                0.17289,                0.87041,                0.99446,                0.99458,                  0.995,                0.80683,                0.78187,                0.29946,                 1.6506,              0.0018721,              0.0018721,              0.0018721
                    823,                0.25208,                0.17259,                0.86983,                0.99456,                0.99455,                  0.995,                0.80692,                0.78167,                0.29917,                 1.6501,              0.0018622,              0.0018622,              0.0018622
                    824,                0.24892,                0.17014,                 0.8683,                0.99451,                0.99456,                  0.995,                0.80716,                0.78164,                0.29913,                 1.6504,              0.0018523,              0.0018523,              0.0018523
                    825,                0.25076,                0.16958,                0.86617,                0.99452,                0.99455,                  0.995,                0.80728,                0.78103,                0.29963,                 1.6499,              0.0018424,              0.0018424,              0.0018424
                    826,                0.25122,                0.16665,                0.86424,                0.99454,                0.99452,                  0.995,                0.80674,                0.78128,                 0.2996,                 1.6501,              0.0018325,              0.0018325,              0.0018325
                    827,                0.25353,                 0.1738,                0.87173,                0.99456,                0.99451,                  0.995,                0.80851,                0.78135,                0.29954,                 1.6501,              0.0018226,              0.0018226,              0.0018226
                    828,                0.25253,                0.16949,                0.87034,                0.99458,                 0.9945,                  0.995,                0.80727,                 0.7811,                0.29952,                 1.6499,              0.0018127,              0.0018127,              0.0018127
                    829,                0.24716,                0.16757,                0.86748,                0.99461,                0.99451,                  0.995,                0.80778,                0.78131,                0.29966,                 1.6504,              0.0018028,              0.0018028,              0.0018028
                    830,                0.25245,                0.17261,                0.87099,                0.99447,                0.99451,                  0.995,                0.80778,                0.78079,                0.29954,                   1.65,              0.0017929,              0.0017929,              0.0017929
                    831,                0.24821,                0.16671,                0.86664,                0.99439,                0.99453,                  0.995,                0.80745,                0.78161,                0.29863,                 1.6518,               0.001783,               0.001783,               0.001783
                    832,                0.25138,                0.17199,                0.86956,                0.99461,                0.99449,                  0.995,                0.80737,                0.78099,                0.29917,                 1.6507,              0.0017731,              0.0017731,              0.0017731
                    833,                0.24792,                 0.1668,                0.86685,                0.99455,                0.99447,                  0.995,                0.80783,                0.78136,                0.29921,                 1.6508,              0.0017632,              0.0017632,              0.0017632
                    834,                0.25076,                0.16832,                0.87047,                 0.9947,                0.99442,                  0.995,                0.80736,                0.78129,                0.29934,                 1.6511,              0.0017533,              0.0017533,              0.0017533
                    835,                 0.2473,                0.16769,                0.87261,                0.99472,                0.99443,                  0.995,                0.80784,                0.78185,                0.29877,                 1.6523,              0.0017434,              0.0017434,              0.0017434
                    836,                0.24757,                0.16985,                0.87072,                0.99475,                0.99441,                  0.995,                0.80774,                0.78149,                0.29848,                 1.6524,              0.0017335,              0.0017335,              0.0017335
                    837,                0.24289,                0.16461,                0.86514,                0.99476,                 0.9944,                  0.995,                0.80743,                0.78127,                0.29828,                 1.6524,              0.0017236,              0.0017236,              0.0017236
                    838,                0.25009,                0.17072,                0.86977,                0.99471,                0.99442,                  0.995,                0.80684,                0.78114,                0.29838,                 1.6524,              0.0017137,              0.0017137,              0.0017137
                    839,                0.24731,                0.16893,                0.86587,                0.99467,                 0.9944,                  0.995,                0.80693,                0.78039,                0.29895,                 1.6506,              0.0017038,              0.0017038,              0.0017038
                    840,                0.24776,                0.16551,                0.86726,                 0.9948,                0.99438,                  0.995,                 0.8055,                0.78083,                0.29851,                 1.6517,              0.0016939,              0.0016939,              0.0016939
                    841,                0.24538,                0.16742,                0.86707,                0.99482,                0.99436,                  0.995,                0.80715,                0.78035,                0.29894,                 1.6506,               0.001684,               0.001684,               0.001684
                    842,                0.25003,                0.16924,                 0.8715,                0.99485,                0.99432,                  0.995,                0.80653,                  0.781,                 0.2984,                 1.6517,              0.0016741,              0.0016741,              0.0016741
                    843,                 0.2447,                0.16425,                0.86932,                0.99483,                0.99432,                  0.995,                0.80788,                0.78083,                0.29812,                 1.6518,              0.0016642,              0.0016642,              0.0016642
                    844,                0.24113,                0.16462,                0.86563,                0.99469,                0.99435,                  0.995,                0.80748,                0.78079,                0.29816,                 1.6519,              0.0016543,              0.0016543,              0.0016543
                    845,                0.24772,                 0.1654,                0.86653,                0.99473,                0.99433,                  0.995,                0.80705,                0.78023,                0.29826,                  1.651,              0.0016444,              0.0016444,              0.0016444
                    846,                0.24837,                0.16786,                0.86922,                0.99478,                0.99429,                  0.995,                0.80731,                0.78045,                0.29835,                 1.6516,              0.0016345,              0.0016345,              0.0016345
                    847,                0.24855,                0.16797,                0.86846,                0.99478,                0.99426,                  0.995,                 0.8075,                0.78113,                0.29808,                 1.6525,              0.0016246,              0.0016246,              0.0016246
                    848,                0.24618,                0.16518,                0.86879,                0.99466,                0.99425,                  0.995,                0.80748,                 0.7813,                0.29914,                 1.6521,              0.0016147,              0.0016147,              0.0016147
                    849,                0.24326,                 0.1636,                0.86589,                0.99466,                0.99424,                  0.995,                0.80626,                0.78188,                0.29848,                  1.653,              0.0016048,              0.0016048,              0.0016048
                    850,                0.24374,                0.16697,                0.86734,                0.99468,                0.99425,                  0.995,                0.80629,                 0.7818,                  0.299,                 1.6527,              0.0015949,              0.0015949,              0.0015949
                    851,                0.24107,                0.16436,                0.86792,                0.99467,                0.99423,                  0.995,                0.80659,                0.78185,                0.29909,                 1.6525,               0.001585,               0.001585,               0.001585
                    852,                0.24618,                0.16855,                0.86617,                0.99472,                0.99421,                  0.995,                0.80565,                0.78178,                0.29915,                 1.6529,              0.0015751,              0.0015751,              0.0015751
                    853,                0.24864,                0.16777,                 0.8693,                0.99467,                0.99416,                  0.995,                0.80681,                0.78156,                0.29932,                 1.6526,              0.0015652,              0.0015652,              0.0015652
                    854,                0.24495,                0.16838,                0.86705,                0.99458,                0.99415,                  0.995,                0.80646,                0.78147,                0.29904,                 1.6524,              0.0015553,              0.0015553,              0.0015553
                    855,                0.24613,                0.16978,                0.86862,                0.99443,                0.99414,                  0.995,                 0.8059,                0.78091,                 0.2987,                 1.6521,              0.0015454,              0.0015454,              0.0015454
                    856,                 0.2491,                0.17087,                0.87269,                0.99439,                0.99413,                  0.995,                0.80567,                 0.7805,                0.29859,                 1.6516,              0.0015355,              0.0015355,              0.0015355
                    857,                0.24141,                0.16328,                0.86544,                0.99424,                0.99413,                  0.995,                0.80546,                0.78015,                 0.2986,                 1.6516,              0.0015256,              0.0015256,              0.0015256
                    858,                0.24052,                0.16297,                0.86421,                  0.994,                0.99419,                  0.995,                0.80598,                0.78009,                0.29848,                 1.6515,              0.0015157,              0.0015157,              0.0015157
                    859,                0.24406,                0.16696,                0.86725,                0.99386,                 0.9942,                  0.995,                0.80568,                0.77978,                0.29853,                 1.6512,              0.0015058,              0.0015058,              0.0015058
                    860,                0.24311,                0.16424,                0.86717,                0.99384,                0.99417,                  0.995,                0.80547,                0.77967,                0.29853,                 1.6514,              0.0014959,              0.0014959,              0.0014959
                    861,                0.23502,                0.16018,                0.86307,                0.99389,                0.99408,                  0.995,                 0.8054,                0.77944,                0.29871,                 1.6514,               0.001486,               0.001486,               0.001486
                    862,                0.23903,                0.16099,                0.86623,                0.99387,                0.99409,                  0.995,                 0.8064,                0.77944,                0.29869,                 1.6519,              0.0014761,              0.0014761,              0.0014761
                    863,                0.24175,                  0.163,                0.86465,                0.99381,                0.99399,                  0.995,                0.80559,                0.77924,                0.29885,                 1.6519,              0.0014662,              0.0014662,              0.0014662
                    864,                0.24304,                0.16693,                0.86859,                0.99385,                0.99395,                  0.995,                0.80572,                0.77942,                0.29924,                 1.6519,              0.0014563,              0.0014563,              0.0014563
                    865,                0.23934,                0.16563,                0.86238,                 0.9938,                0.99396,                  0.995,                0.80625,                0.77953,                0.29916,                 1.6521,              0.0014464,              0.0014464,              0.0014464
                    866,                0.23854,                0.16153,                0.86341,                0.99384,                0.99392,                  0.995,                0.80516,                0.77952,                0.29963,                 1.6521,              0.0014365,              0.0014365,              0.0014365
                    867,                0.24215,                0.16446,                0.86844,                0.99382,                0.99381,                  0.995,                0.80547,                0.77924,                0.30013,                 1.6519,              0.0014266,              0.0014266,              0.0014266
                    868,                0.23918,                0.16064,                 0.8689,                 0.9938,                0.99373,                  0.995,                0.80514,                0.77933,                0.29984,                 1.6523,              0.0014167,              0.0014167,              0.0014167
                    869,                0.24479,                0.16836,                0.86767,                0.99384,                0.99361,                  0.995,                0.80462,                 0.7795,                0.30025,                 1.6524,              0.0014068,              0.0014068,              0.0014068
                    870,                0.23888,                0.16069,                0.86651,                0.99384,                0.99349,                  0.995,                0.80515,                0.77956,                0.30045,                 1.6523,              0.0013969,              0.0013969,              0.0013969
                    871,                0.24254,                0.16427,                 0.8655,                0.99382,                0.99335,                  0.995,                0.80522,                0.77943,                0.30064,                 1.6519,               0.001387,               0.001387,               0.001387
                    872,                0.23591,                0.16079,                0.86117,                0.99384,                0.99347,                  0.995,                0.80497,                0.77926,                0.30145,                 1.6511,              0.0013771,              0.0013771,              0.0013771
                    873,                0.23979,                0.16529,                0.86331,                0.99383,                0.99345,                  0.995,                0.80427,                0.77952,                0.30093,                 1.6518,              0.0013672,              0.0013672,              0.0013672
                    874,                0.24196,                0.16701,                0.86736,                0.99387,                0.99333,                  0.995,                0.80488,                0.77958,                0.30118,                 1.6521,              0.0013573,              0.0013573,              0.0013573
                    875,                 0.2404,                0.16405,                0.86374,                 0.9939,                0.99326,                  0.995,                0.80487,                0.77979,                0.30161,                 1.6524,              0.0013474,              0.0013474,              0.0013474
                    876,                0.23506,                0.16126,                0.86302,                0.99393,                0.99332,                  0.995,                0.80481,                0.77976,                0.30183,                 1.6527,              0.0013375,              0.0013375,              0.0013375
                    877,                0.23721,                0.16336,                0.86495,                 0.9939,                0.99328,                  0.995,                0.80513,                0.77967,                0.30169,                 1.6526,              0.0013276,              0.0013276,              0.0013276
                    878,                0.23835,                0.16208,                0.86439,                0.99398,                0.99319,                0.99496,                0.80507,                0.77982,                0.30201,                 1.6529,              0.0013177,              0.0013177,              0.0013177
                    879,                 0.2353,                0.15973,                0.86134,                0.99399,                0.99322,                  0.995,                0.80449,                0.77988,                 0.3025,                 1.6531,              0.0013078,              0.0013078,              0.0013078
                    880,                0.23284,                0.15993,                0.86297,                0.99402,                0.99324,                  0.995,                0.80448,                0.77979,                0.30228,                 1.6532,              0.0012979,              0.0012979,              0.0012979
                    881,                0.23784,                0.16006,                0.86487,                0.99404,                0.99321,                0.99496,                 0.8046,                0.77954,                0.30282,                 1.6534,               0.001288,               0.001288,               0.001288
                    882,                0.23599,                0.15987,                0.86651,                0.99414,                0.99307,                0.99496,                0.80519,                0.78005,                0.30283,                 1.6539,              0.0012781,              0.0012781,              0.0012781
                    883,                 0.2341,                0.15954,                0.86249,                0.99407,                  0.993,                0.99496,                0.80502,                 0.7801,                0.30305,                 1.6539,              0.0012682,              0.0012682,              0.0012682
                    884,                0.23216,                0.15715,                0.86073,                0.99407,                0.99304,                0.99496,                0.80461,                0.78014,                0.30304,                  1.654,              0.0012583,              0.0012583,              0.0012583
                    885,                0.23594,                0.16488,                0.86628,                0.99414,                0.99302,                0.99496,                0.80484,                0.78043,                 0.3033,                 1.6544,              0.0012484,              0.0012484,              0.0012484
                    886,                0.24056,                0.16277,                0.86666,                0.99411,                0.99308,                0.99496,                 0.8047,                0.78058,                 0.3038,                 1.6547,              0.0012385,              0.0012385,              0.0012385
                    887,                0.23463,                0.15992,                0.86247,                0.99413,                0.99302,                0.99496,                0.80492,                0.78026,                0.30342,                 1.6543,              0.0012286,              0.0012286,              0.0012286
                    888,                0.23249,                0.16029,                0.86522,                0.99415,                0.99303,                0.99496,                0.80449,                0.78053,                0.30376,                 1.6548,              0.0012187,              0.0012187,              0.0012187
                    889,                0.23524,                0.16264,                0.86514,                0.99423,                0.99288,                0.99496,                0.80477,                0.78062,                0.30329,                  1.655,              0.0012088,              0.0012088,              0.0012088
                    890,                0.23554,                0.16304,                  0.865,                0.99413,                0.99292,                  0.995,                0.80423,                0.78096,                0.30331,                 1.6553,              0.0011989,              0.0011989,              0.0011989
                    891,                0.23037,                0.15733,                0.85968,                 0.9942,                0.99295,                  0.995,                0.80425,                0.78132,                0.30341,                 1.6559,               0.001189,               0.001189,               0.001189
                    892,                0.23511,                 0.1579,                  0.864,                0.99418,                  0.993,                0.99496,                0.80434,                0.78112,                0.30328,                  1.656,              0.0011791,              0.0011791,              0.0011791
                    893,                0.23364,                0.15741,                0.86399,                0.99396,                0.99282,                0.99496,                0.80483,                0.78116,                0.30302,                 1.6564,              0.0011692,              0.0011692,              0.0011692
                    894,                 0.2376,                0.15865,                0.86584,                0.99401,                0.99272,                  0.995,                0.80449,                0.78099,                0.30332,                 1.6564,              0.0011593,              0.0011593,              0.0011593
                    895,                0.23243,                0.15548,                0.86252,                0.99398,                0.99283,                  0.995,                 0.8042,                0.78117,                 0.3033,                  1.657,              0.0011494,              0.0011494,              0.0011494
                    896,                0.23043,                 0.1573,                0.86087,                0.99398,                0.99275,                0.99496,                0.80395,                0.78118,                0.30367,                 1.6572,              0.0011395,              0.0011395,              0.0011395
                    897,                0.23473,                0.15794,                0.86277,                0.99396,                 0.9927,                  0.995,                0.80401,                0.78143,                0.30414,                 1.6577,              0.0011296,              0.0011296,              0.0011296
                    898,                0.23202,                0.15838,                0.86406,                0.99391,                0.99274,                  0.995,                0.80482,                0.78173,                0.30417,                 1.6586,              0.0011197,              0.0011197,              0.0011197
                    899,                0.23847,                0.15904,                0.86534,                0.99389,                0.99271,                  0.995,                 0.8047,                0.78189,                0.30412,                 1.6588,              0.0011098,              0.0011098,              0.0011098
                    900,                0.23149,                 0.1579,                0.86462,                 0.9939,                0.99273,                  0.995,                0.80428,                0.78173,                0.30395,                 1.6588,              0.0010999,              0.0010999,              0.0010999
                    901,                 0.2332,                0.16146,                0.86534,                0.99398,                0.99269,                  0.995,                0.80523,                0.78179,                0.30421,                 1.6592,                0.00109,                0.00109,                0.00109
                    902,                0.22996,                0.15928,                0.86051,                0.99402,                 0.9927,                  0.995,                0.80423,                0.78161,                0.30444,                 1.6591,              0.0010801,              0.0010801,              0.0010801
                    903,                0.22487,                0.15573,                0.86328,                 0.9941,                0.99254,                  0.995,                0.80467,                0.78056,                0.30505,                 1.6577,              0.0010702,              0.0010702,              0.0010702
                    904,                0.22821,                 0.1553,                0.86076,                 0.9939,                0.99273,                  0.995,                 0.8048,                0.78069,                0.30503,                  1.658,              0.0010603,              0.0010603,              0.0010603
                    905,                0.23171,                0.16086,                0.86386,                0.99436,                0.99231,                  0.995,                0.80531,                0.78066,                0.30513,                 1.6584,              0.0010504,              0.0010504,              0.0010504
                    906,                0.22504,                0.15537,                 0.8617,                0.99437,                0.99235,                  0.995,                0.80471,                0.78084,                0.30518,                 1.6589,              0.0010405,              0.0010405,              0.0010405
                    907,                0.23206,                 0.1559,                0.86339,                0.99406,                0.99255,                  0.995,                0.80439,                0.78098,                0.30514,                 1.6595,              0.0010306,              0.0010306,              0.0010306
                    908,                0.23187,                0.15838,                0.86485,                0.99437,                0.99222,                  0.995,                0.80522,                0.78074,                0.30552,                 1.6595,              0.0010207,              0.0010207,              0.0010207
                    909,                0.23108,                0.15554,                0.86286,                0.99429,                0.99231,                  0.995,                0.80495,                 0.7809,                0.30555,                   1.66,              0.0010108,              0.0010108,              0.0010108
                    910,                0.22449,                0.15631,                 0.8605,                0.99433,                0.99226,                  0.995,                0.80546,                0.78068,                0.30572,                 1.6601,              0.0010009,              0.0010009,              0.0010009
                    911,                0.22565,                0.15763,                0.86421,                 0.9942,                0.99243,                  0.995,                 0.8043,                0.78093,                0.30553,                 1.6609,               0.000991,               0.000991,               0.000991
                    912,                0.23082,                0.15567,                0.86015,                0.99431,                0.99258,                  0.995,                0.80501,                0.78144,                0.30517,                 1.6622,              0.0009811,              0.0009811,              0.0009811
                    913,                0.22895,                0.15559,                0.86144,                0.99417,                0.99258,                  0.995,                0.80451,                0.78199,                0.30586,                 1.6637,              0.0009712,              0.0009712,              0.0009712
                    914,                0.22778,                0.15491,                0.86298,                0.99404,                0.99284,                  0.995,                 0.8048,                0.78217,                0.30605,                 1.6641,              0.0009613,              0.0009613,              0.0009613
                    915,                0.22666,                0.15424,                 0.8604,                0.99394,                0.99298,                  0.995,                0.80409,                0.78175,                0.30563,                 1.6637,              0.0009514,              0.0009514,              0.0009514
                    916,                0.22632,                0.15126,                0.86077,                0.99375,                0.99306,                  0.995,                0.80434,                0.78153,                 0.3053,                 1.6636,              0.0009415,              0.0009415,              0.0009415
                    917,                 0.2278,                0.15176,                0.86007,                0.99364,                0.99305,                  0.995,                0.80491,                 0.7813,                0.30525,                 1.6634,              0.0009316,              0.0009316,              0.0009316
                    918,                0.22325,                0.15118,                0.86196,                0.99374,                0.99299,                  0.995,                0.80443,                0.78103,                 0.3055,                 1.6629,              0.0009217,              0.0009217,              0.0009217
                    919,                 0.2293,                0.15417,                0.86497,                0.99389,                 0.9931,                  0.995,                0.80451,                0.78116,                0.30531,                 1.6631,              0.0009118,              0.0009118,              0.0009118
                    920,                0.22355,                0.15406,                0.85942,                0.99378,                0.99324,                  0.995,                0.80498,                0.78101,                0.30488,                 1.6633,              0.0009019,              0.0009019,              0.0009019
                    921,                0.22356,                0.15406,                 0.8591,                0.99384,                 0.9933,                  0.995,                0.80483,                0.78116,                0.30478,                  1.664,               0.000892,               0.000892,               0.000892
                    922,                0.22308,                0.15566,                0.85743,                0.99385,                0.99323,                  0.995,                0.80425,                0.78126,                 0.3049,                 1.6642,              0.0008821,              0.0008821,              0.0008821
                    923,                0.22338,                0.15262,                0.85662,                0.99392,                0.99321,                  0.995,                0.80405,                0.78152,                0.30462,                 1.6647,              0.0008722,              0.0008722,              0.0008722
                    924,                0.22718,                0.15459,                0.86117,                0.99384,                0.99315,                  0.995,                 0.8031,                0.78142,                0.30478,                 1.6651,              0.0008623,              0.0008623,              0.0008623
                    925,                0.22672,                0.15413,                  0.862,                0.99378,                0.99324,                  0.995,                 0.8037,                0.78128,                0.30485,                  1.665,              0.0008524,              0.0008524,              0.0008524
                    926,                0.22284,                 0.1522,                0.85689,                0.99369,                0.99315,                  0.995,                0.80404,                0.78127,                0.30525,                 1.6651,              0.0008425,              0.0008425,              0.0008425
                    927,                 0.2212,                 0.1494,                 0.8578,                0.99355,                0.99333,                  0.995,                0.80415,                0.78165,                0.30531,                  1.666,              0.0008326,              0.0008326,              0.0008326
                    928,                0.22217,                0.15126,                0.85724,                0.99326,                0.99343,                  0.995,                 0.8034,                0.78189,                 0.3055,                 1.6665,              0.0008227,              0.0008227,              0.0008227
