                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    770,                0.28454,                 0.1868,                 0.8842,                0.98913,                0.99859,                  0.995,                0.79946,                0.80222,                0.31303,                   1.69,              0.0023869,              0.0023869,              0.0023869
                    771,                0.28636,                0.19154,                0.88025,                0.98912,                0.99859,                  0.995,                0.79976,                0.80236,                0.31268,                 1.6901,               0.002377,               0.002377,               0.002377
                    772,                0.28687,                0.19262,                0.87753,                0.98909,                0.99854,                  0.995,                0.79996,                0.80216,                0.31172,                   1.69,              0.0023671,              0.0023671,              0.0023671
                    773,                0.28236,                0.19111,                0.88279,                0.98909,                0.99844,                  0.995,                0.80014,                0.80237,                0.31261,                 1.6904,              0.0023572,              0.0023572,              0.0023572
                    774,                0.28356,                 0.1898,                0.87759,                0.98907,                0.99844,                  0.995,                0.79935,                0.80207,                0.31235,                 1.6905,              0.0023473,              0.0023473,              0.0023473
                    775,                0.28335,                0.18828,                0.88244,                0.98946,                0.99836,                  0.995,                0.79848,                0.80186,                0.31213,                 1.6901,              0.0023374,              0.0023374,              0.0023374
                    776,                0.27534,                0.18972,                 0.8783,                 0.9875,                0.99824,                  0.995,                0.79732,                0.80176,                0.31152,                 1.6896,              0.0023275,              0.0023275,              0.0023275
                    777,                0.28507,                0.19159,                 0.8844,                0.98755,                 0.9982,                  0.995,                 0.7975,                0.80194,                0.31153,                 1.6902,              0.0023176,              0.0023176,              0.0023176
                    778,                0.28623,                0.18948,                0.88332,                0.98751,                0.99818,                  0.995,                0.79768,                0.80184,                0.31143,                 1.6902,              0.0023077,              0.0023077,              0.0023077
                    779,                0.28122,                0.18707,                 0.8819,                0.98763,                0.99812,                  0.995,                0.79824,                0.80181,                 0.3118,                 1.6902,              0.0022978,              0.0022978,              0.0022978
                    780,                0.28801,                0.18716,                 0.8834,                0.98793,                0.99818,                  0.995,                0.79821,                0.80176,                0.31223,                 1.6908,              0.0022879,              0.0022879,              0.0022879
                    781,                0.29402,                0.19548,                 0.8813,                0.98797,                0.99816,                  0.995,                0.79897,                0.80175,                0.31223,                 1.6911,               0.002278,               0.002278,               0.002278
                    782,                0.28186,                0.18806,                0.87787,                0.98796,                0.99812,                  0.995,                0.79842,                0.80186,                0.31298,                 1.6914,              0.0022681,              0.0022681,              0.0022681
                    783,                0.28641,                0.19119,                0.88469,                0.98787,                0.99816,                  0.995,                0.79887,                 0.8018,                0.31265,                 1.6916,              0.0022582,              0.0022582,              0.0022582
                    784,                0.29695,                0.19301,                0.89035,                0.98833,                0.99812,                  0.995,                0.79857,                0.80167,                0.31303,                 1.6921,              0.0022483,              0.0022483,              0.0022483
                    785,                0.27881,                 0.1883,                0.87496,                0.98819,                0.99818,                  0.995,                0.79891,                0.80148,                0.31259,                 1.6918,              0.0022384,              0.0022384,              0.0022384
                    786,                0.27529,                0.18246,                0.87523,                0.98817,                0.99815,                  0.995,                0.79852,                 0.8038,                  0.311,                 1.6992,              0.0022285,              0.0022285,              0.0022285
                    787,                0.28947,                 0.1948,                0.88352,                0.98813,                0.99815,                  0.995,                0.79854,                0.80358,                0.31108,                  1.699,              0.0022186,              0.0022186,              0.0022186
                    788,                0.27599,                0.18594,                0.87577,                 0.9881,                0.99815,                  0.995,                0.79876,                0.80331,                0.31116,                 1.6987,              0.0022087,              0.0022087,              0.0022087
                    789,                0.28009,                0.18299,                0.87888,                0.98803,                0.99815,                  0.995,                0.79946,                 0.8032,                0.31071,                  1.699,              0.0021988,              0.0021988,              0.0021988
                    790,                0.27863,                0.18266,                0.87786,                0.98798,                0.99817,                  0.995,                0.80011,                0.80315,                0.31099,                 1.6989,              0.0021889,              0.0021889,              0.0021889
                    791,                0.27333,                0.18023,                0.87807,                0.98761,                0.99821,                  0.995,                0.79895,                0.80338,                0.31106,                 1.6994,               0.002179,               0.002179,               0.002179
                    792,                0.28111,                  0.185,                0.88207,                0.98764,                 0.9982,                  0.995,                 0.7987,                0.80328,                0.31205,                 1.6998,              0.0021691,              0.0021691,              0.0021691
                    793,                0.28143,                0.18617,                0.87919,                0.98762,                0.99818,                  0.995,                0.79795,                0.80347,                0.31176,                 1.6999,              0.0021592,              0.0021592,              0.0021592
                    794,                0.27985,                0.18586,                0.87979,                0.98759,                 0.9982,                  0.995,                0.79858,                0.80337,                0.31174,                 1.7001,              0.0021493,              0.0021493,              0.0021493
                    795,                0.27942,                0.18594,                0.87764,                 0.9876,                0.99821,                  0.995,                0.79827,                0.80328,                0.31214,                 1.7001,              0.0021394,              0.0021394,              0.0021394
                    796,                0.27984,                0.18768,                0.88238,                0.98762,                0.99817,                  0.995,                0.79907,                 0.8032,                0.31192,                 1.7002,              0.0021295,              0.0021295,              0.0021295
                    797,                0.27102,                 0.1815,                0.87981,                0.98762,                0.99823,                  0.995,                0.79892,                0.80332,                0.31245,                 1.7003,              0.0021196,              0.0021196,              0.0021196
                    798,                0.28311,                0.18586,                0.88636,                0.98759,                0.99827,                  0.995,                0.79952,                0.80338,                0.31226,                 1.7007,              0.0021097,              0.0021097,              0.0021097
                    799,                0.27969,                0.18845,                0.87323,                0.98769,                0.99841,                  0.995,                0.79868,                0.80317,                0.31208,                 1.7007,              0.0020998,              0.0020998,              0.0020998
                    800,                0.27417,                0.18694,                0.87464,                0.98833,                0.99857,                  0.995,                0.79807,                0.80069,                0.31399,                 1.6941,              0.0020899,              0.0020899,              0.0020899
                    801,                0.28993,                0.19178,                0.88355,                0.98929,                0.99867,                  0.995,                0.79849,                0.80256,                0.31293,                 1.7002,                0.00208,                0.00208,                0.00208
                    802,                0.27861,                0.18742,                0.88125,                0.98963,                 0.9987,                  0.995,                0.79857,                0.80269,                0.31319,                 1.7008,              0.0020701,              0.0020701,              0.0020701
                    803,                0.28158,                0.18812,                0.87951,                0.98961,                 0.9989,                  0.995,                0.79984,                0.80054,                0.31491,                  1.695,              0.0020602,              0.0020602,              0.0020602
                    804,                0.27981,                0.18684,                0.87251,                0.98966,                0.99888,                  0.995,                0.79944,                0.80019,                0.31458,                 1.6949,              0.0020503,              0.0020503,              0.0020503
                    805,                0.27884,                0.18624,                0.88453,                0.98964,                0.99903,                  0.995,                0.80019,                0.80017,                0.31486,                 1.6949,              0.0020404,              0.0020404,              0.0020404
                    806,                0.27066,                0.17882,                0.87631,                0.98957,                0.99922,                  0.995,                 0.7998,                0.79976,                0.31466,                 1.6944,              0.0020305,              0.0020305,              0.0020305
                    807,                0.27397,                0.18564,                0.87202,                0.98964,                0.99933,                  0.995,                0.79977,                0.79986,                0.31487,                  1.695,              0.0020206,              0.0020206,              0.0020206
                    808,                0.27601,                0.18783,                0.88116,                0.98975,                0.99935,                  0.995,                0.80047,                0.79993,                0.31503,                 1.6957,              0.0020107,              0.0020107,              0.0020107
                    809,                0.27323,                0.18181,                0.87531,                0.98973,                0.99942,                  0.995,                0.79994,                0.80052,                0.31546,                 1.6969,              0.0020008,              0.0020008,              0.0020008
                    810,                0.27455,                0.18239,                0.87904,                0.98969,                0.99934,                  0.995,                0.80013,                0.80093,                0.31498,                 1.6978,              0.0019909,              0.0019909,              0.0019909
                    811,                0.27117,                0.17914,                0.87748,                0.98974,                0.99932,                  0.995,                0.79925,                0.80088,                0.31473,                  1.698,               0.001981,               0.001981,               0.001981
                    812,                0.27816,                0.18329,                0.88127,                0.98917,                0.99946,                  0.995,                 0.8003,                0.80036,                0.31575,                 1.6978,              0.0019711,              0.0019711,              0.0019711
                    813,                0.27833,                0.18026,                0.87983,                0.98919,                0.99946,                  0.995,                0.79981,                0.80035,                0.31557,                 1.6979,              0.0019612,              0.0019612,              0.0019612
                    814,                0.26675,                0.17788,                0.87603,                 0.9892,                0.99948,                  0.995,                0.79979,                0.80054,                0.31532,                 1.6987,              0.0019513,              0.0019513,              0.0019513
                    815,                0.27685,                0.18493,                0.87353,                0.98907,                0.99941,                  0.995,                 0.7996,                 0.7999,                0.31571,                 1.6976,              0.0019414,              0.0019414,              0.0019414
                    816,                0.27253,                0.18163,                0.87528,                0.98902,                0.99941,                  0.995,                0.79991,                0.79975,                0.31581,                 1.6975,              0.0019315,              0.0019315,              0.0019315
                    817,                0.27262,                0.18396,                 0.8779,                0.98907,                0.99916,                  0.995,                0.79943,                0.79958,                0.31633,                 1.6982,              0.0019216,              0.0019216,              0.0019216
                    818,                0.27403,                 0.1843,                0.87861,                0.98913,                0.99916,                  0.995,                0.79935,                0.79959,                0.31667,                 1.6984,              0.0019117,              0.0019117,              0.0019117
                    819,                0.27304,                 0.1824,                0.88006,                0.98915,                0.99907,                  0.995,                0.79957,                0.79907,                0.31683,                 1.6977,              0.0019018,              0.0019018,              0.0019018
                    820,                0.27103,                0.18103,                0.87619,                0.98918,                0.99898,                  0.995,                0.79797,                 0.7991,                0.31655,                 1.6986,              0.0018919,              0.0018919,              0.0018919
                    821,                0.27197,                 0.1783,                0.87625,                0.98911,                0.99907,                  0.995,                0.79783,                0.79896,                0.31669,                 1.6985,               0.001882,               0.001882,               0.001882
                    822,                0.27851,                 0.1847,                 0.8771,                0.98914,                0.99898,                  0.995,                0.79904,                0.79887,                 0.3176,                 1.6989,              0.0018721,              0.0018721,              0.0018721
                    823,                0.27419,                0.18276,                0.87697,                0.98902,                0.99894,                  0.995,                0.79958,                0.79906,                0.31765,                 1.6996,              0.0018622,              0.0018622,              0.0018622
                    824,                0.28131,                0.18922,                0.87877,                0.98859,                0.99886,                  0.995,                0.79923,                 0.7985,                0.31827,                 1.6995,              0.0018523,              0.0018523,              0.0018523
                    825,                0.27274,                0.18343,                0.87759,                0.98866,                0.99888,                  0.995,                0.79912,                0.79878,                0.31878,                 1.7003,              0.0018424,              0.0018424,              0.0018424
                    826,                0.27249,                0.18195,                0.87999,                0.98865,                0.99899,                  0.995,                0.79904,                0.79901,                0.31851,                 1.7013,              0.0018325,              0.0018325,              0.0018325
                    827,                0.27089,                0.18233,                0.87486,                 0.9886,                0.99888,                  0.995,                0.79907,                0.79862,                0.31858,                 1.7012,              0.0018226,              0.0018226,              0.0018226
                    828,                0.26838,                0.18025,                0.87508,                 0.9887,                0.99888,                  0.995,                0.79941,                0.79937,                0.31844,                 1.7026,              0.0018127,              0.0018127,              0.0018127
                    829,                0.27078,                0.17971,                0.88037,                0.98867,                0.99896,                  0.995,                0.79904,                0.79917,                0.31887,                 1.7031,              0.0018028,              0.0018028,              0.0018028
                    830,                0.27115,                0.18117,                0.87576,                 0.9886,                0.99879,                  0.995,                0.79962,                0.79951,                0.31923,                 1.7037,              0.0017929,              0.0017929,              0.0017929
                    831,                0.27387,                0.18189,                0.88059,                0.98859,                0.99879,                  0.995,                 0.7986,                0.79922,                0.31981,                 1.7038,               0.001783,               0.001783,               0.001783
                    832,                0.26896,                0.18012,                0.87463,                0.98859,                0.99882,                  0.995,                0.79914,                0.79921,                0.31958,                 1.7046,              0.0017731,              0.0017731,              0.0017731
                    833,                0.27729,                0.18779,                 0.8839,                0.98863,                0.99871,                  0.995,                 0.7997,                0.79951,                0.32025,                 1.7047,              0.0017632,              0.0017632,              0.0017632
                    834,                0.26127,                0.17482,                0.87253,                0.98851,                0.99874,                  0.995,                0.79832,                0.79921,                0.31986,                 1.7047,              0.0017533,              0.0017533,              0.0017533
                    835,                0.26399,                0.17754,                0.86992,                0.98858,                0.99863,                  0.995,                 0.7982,                0.79907,                0.31955,                 1.7049,              0.0017434,              0.0017434,              0.0017434
                    836,                0.27065,                0.18338,                0.87415,                0.98869,                0.99858,                  0.995,                0.79822,                0.79887,                0.31994,                 1.7049,              0.0017335,              0.0017335,              0.0017335
                    837,                0.27157,                0.17914,                0.87396,                 0.9888,                0.99839,                  0.995,                0.79829,                0.79887,                 0.3203,                 1.7049,              0.0017236,              0.0017236,              0.0017236
                    838,                0.26603,                0.17458,                0.87326,                0.98906,                0.99861,                  0.995,                0.79906,                0.79895,                0.32071,                 1.7049,              0.0017137,              0.0017137,              0.0017137
                    839,                0.26165,                0.17837,                0.86988,                0.98912,                0.99858,                  0.995,                 0.7985,                0.79884,                0.31999,                 1.7048,              0.0017038,              0.0017038,              0.0017038
                    840,                0.27056,                0.18296,                0.87735,                0.98909,                0.99858,                  0.995,                0.79812,                0.79895,                0.32048,                 1.7047,              0.0016939,              0.0016939,              0.0016939
                    841,                0.26565,                0.17667,                0.87749,                0.98912,                0.99865,                  0.995,                0.79948,                0.79906,                0.32102,                 1.7054,               0.001684,               0.001684,               0.001684
                    842,                0.26929,                0.17837,                0.88352,                0.98872,                0.99874,                  0.995,                 0.7981,                0.79948,                0.32108,                 1.7066,              0.0016741,              0.0016741,              0.0016741
                    843,                0.26713,                  0.178,                0.87633,                0.98914,                0.99884,                  0.995,                0.79947,                0.79942,                0.32028,                 1.7065,              0.0016642,              0.0016642,              0.0016642
                    844,                0.26808,                0.17941,                0.87183,                0.98912,                0.99878,                  0.995,                0.79945,                0.79925,                0.32115,                 1.7067,              0.0016543,              0.0016543,              0.0016543
                    845,                0.26623,                0.17913,                0.86997,                0.98923,                0.99902,                  0.995,                0.80036,                 0.7992,                 0.3214,                 1.7071,              0.0016444,              0.0016444,              0.0016444
                    846,                0.26638,                0.18092,                0.86997,                 0.9893,                0.99899,                  0.995,                0.79882,                0.79924,                0.32122,                 1.7075,              0.0016345,              0.0016345,              0.0016345
                    847,                0.25873,                0.17343,                0.87546,                0.98928,                0.99907,                  0.995,                0.79886,                0.79919,                  0.321,                 1.7081,              0.0016246,              0.0016246,              0.0016246
                    848,                0.26802,                0.17989,                0.87912,                0.98931,                0.99931,                  0.995,                0.79999,                0.79905,                0.32114,                 1.7083,              0.0016147,              0.0016147,              0.0016147
                    849,                0.26639,                0.17791,                0.87323,                0.98924,                0.99941,                  0.995,                 0.7996,                0.79903,                0.32143,                 1.7089,              0.0016048,              0.0016048,              0.0016048
                    850,                0.26291,                0.17597,                 0.8739,                0.98924,                0.99951,                  0.995,                 0.7998,                0.79944,                0.32229,                 1.7098,              0.0015949,              0.0015949,              0.0015949
                    851,                0.25889,                0.17413,                0.87538,                0.98923,                0.99962,                  0.995,                0.79963,                0.79906,                0.32219,                 1.7098,               0.001585,               0.001585,               0.001585
                    852,                0.26514,                0.17945,                0.87495,                 0.9892,                 0.9996,                  0.995,                0.80011,                0.79913,                0.32234,                 1.7101,              0.0015751,              0.0015751,              0.0015751
                    853,                0.26155,                 0.1731,                0.87299,                 0.9892,                0.99975,                  0.995,                0.79861,                0.79887,                0.32251,                 1.7105,              0.0015652,              0.0015652,              0.0015652
                    854,                0.26441,                0.17626,                0.87564,                0.98923,                0.99957,                  0.995,                0.79951,                0.79888,                0.32269,                 1.7105,              0.0015553,              0.0015553,              0.0015553
                    855,                0.26315,                0.17648,                0.87414,                0.98927,                0.99972,                  0.995,                0.79959,                0.79922,                0.32354,                 1.7112,              0.0015454,              0.0015454,              0.0015454
                    856,                0.26234,                0.17471,                0.87666,                0.98927,                0.99954,                  0.995,                0.79913,                0.79901,                0.32358,                 1.7114,              0.0015355,              0.0015355,              0.0015355
                    857,                0.25701,                0.16908,                0.86779,                0.98916,                0.99972,                  0.995,                0.79961,                  0.799,                0.32392,                 1.7121,              0.0015256,              0.0015256,              0.0015256
                    858,                0.26515,                0.18428,                   0.88,                0.98922,                0.99956,                  0.995,                0.79885,                0.79872,                0.32428,                 1.7124,              0.0015157,              0.0015157,              0.0015157
                    859,                 0.2647,                0.17696,                0.87364,                0.98911,                0.99989,                  0.995,                0.80002,                0.79854,                0.32411,                 1.7123,              0.0015058,              0.0015058,              0.0015058
                    860,                0.25802,                0.17327,                 0.8721,                0.98924,                0.99932,                  0.995,                0.79918,                0.79913,                0.32374,                 1.7132,              0.0014959,              0.0014959,              0.0014959
                    861,                0.26306,                0.17421,                0.87562,                0.98906,                0.99971,                  0.995,                0.79932,                0.79906,                0.32388,                 1.7134,               0.001486,               0.001486,               0.001486
                    862,                0.26368,                0.17743,                0.87346,                0.98902,                0.99972,                  0.995,                0.79952,                0.79924,                0.32377,                 1.7143,              0.0014761,              0.0014761,              0.0014761
                    863,                0.26401,                 0.1812,                 0.8734,                0.98918,                0.99949,                  0.995,                0.79935,                0.79949,                0.32379,                 1.7144,              0.0014662,              0.0014662,              0.0014662
                    864,                0.25928,                 0.1746,                0.87447,                0.98907,                0.99987,                  0.995,                0.79983,                0.79929,                0.32375,                 1.7147,              0.0014563,              0.0014563,              0.0014563
                    865,                0.26017,                0.17489,                0.87403,                0.98905,                0.99987,                  0.995,                0.79902,                0.79974,                0.32471,                  1.716,              0.0014464,              0.0014464,              0.0014464
                    866,                0.26078,                0.17608,                0.87217,                0.98903,                      1,                  0.995,                0.80002,                0.79987,                0.32422,                 1.7166,              0.0014365,              0.0014365,              0.0014365
                    867,                0.26234,                0.17555,                0.87651,                0.98891,                      1,                  0.995,                0.79949,                0.79989,                0.32404,                 1.7172,              0.0014266,              0.0014266,              0.0014266
                    868,                0.26451,                0.17917,                0.87018,                0.98861,                      1,                  0.995,                0.79892,                0.80004,                0.32459,                 1.7176,              0.0014167,              0.0014167,              0.0014167
                    869,                0.26497,                0.17605,                0.87319,                0.98843,                      1,                  0.995,                 0.7999,                 0.8007,                0.32461,                 1.7189,              0.0014068,              0.0014068,              0.0014068
                    870,                0.25981,                0.17723,                0.87058,                0.98822,                      1,                  0.995,                0.80014,                0.80064,                0.32511,                 1.7193,              0.0013969,              0.0013969,              0.0013969
                    871,                0.25775,                0.17171,                0.87029,                0.98797,                      1,                  0.995,                0.79975,                0.80036,                0.32574,                 1.7189,               0.001387,               0.001387,               0.001387
                    872,                0.26145,                0.17569,                0.87536,                0.98777,                      1,                  0.995,                0.79931,                0.80051,                0.32596,                 1.7196,              0.0013771,              0.0013771,              0.0013771
                    873,                0.26212,                0.17414,                0.87422,                 0.9877,                      1,                  0.995,                0.80049,                0.80019,                0.32591,                 1.7197,              0.0013672,              0.0013672,              0.0013672
                    874,                0.26426,                0.17543,                0.87695,                0.98748,                      1,                  0.995,                0.80044,                0.80059,                0.32614,                 1.7203,              0.0013573,              0.0013573,              0.0013573
                    875,                 0.2585,                0.17138,                0.87093,                0.98735,                      1,                  0.995,                0.79956,                0.80081,                 0.3259,                 1.7203,              0.0013474,              0.0013474,              0.0013474
                    876,                0.25839,                0.17189,                0.87102,                0.98733,                      1,                  0.995,                0.80005,                0.80073,                0.32577,                 1.7205,              0.0013375,              0.0013375,              0.0013375
                    877,                0.25772,                0.17172,                0.87251,                0.98717,                      1,                  0.995,                0.79991,                0.80093,                0.32572,                 1.7211,              0.0013276,              0.0013276,              0.0013276
                    878,                0.25422,                0.17147,                0.87086,                0.98725,                      1,                  0.995,                0.80006,                0.80106,                0.32573,                 1.7212,              0.0013177,              0.0013177,              0.0013177
                    879,                0.26552,                0.17539,                0.88038,                0.98715,                      1,                  0.995,                0.80165,                0.80104,                0.32629,                 1.7215,              0.0013078,              0.0013078,              0.0013078
                    880,                0.25474,                0.17311,                 0.8717,                0.98711,                      1,                  0.995,                0.80066,                0.80116,                0.32609,                 1.7219,              0.0012979,              0.0012979,              0.0012979
                    881,                 0.2573,                0.17202,                0.87225,                0.98713,                      1,                  0.995,                0.80027,                0.80105,                0.32588,                  1.722,               0.001288,               0.001288,               0.001288
                    882,                0.26176,                0.17774,                 0.8747,                0.98698,                      1,                  0.995,                0.79929,                0.80132,                0.32637,                 1.7224,              0.0012781,              0.0012781,              0.0012781
                    883,                0.25505,                0.17335,                  0.871,                 0.9869,                      1,                  0.995,                0.80031,                0.80136,                0.32679,                 1.7232,              0.0012682,              0.0012682,              0.0012682
                    884,                0.24966,                0.16931,                0.86824,                0.98685,                      1,                  0.995,                 0.8002,                0.80178,                0.32676,                 1.7238,              0.0012583,              0.0012583,              0.0012583
                    885,                0.25708,                0.17181,                0.87041,                0.98671,                      1,                  0.995,                0.80096,                0.80159,                 0.3275,                  1.724,              0.0012484,              0.0012484,              0.0012484
                    886,                0.25612,                0.17343,                0.87249,                0.98657,                      1,                  0.995,                0.80011,                0.80157,                0.32727,                 1.7241,              0.0012385,              0.0012385,              0.0012385
                    887,                0.24742,                0.16468,                0.87216,                0.98721,                      1,                  0.995,                0.80049,                0.80184,                0.32763,                 1.7248,              0.0012286,              0.0012286,              0.0012286
                    888,                0.25125,                0.16862,                0.86747,                0.98729,                      1,                  0.995,                 0.8001,                0.80215,                0.32819,                 1.7251,              0.0012187,              0.0012187,              0.0012187
                    889,                 0.2503,                0.16658,                0.86462,                0.98714,                      1,                  0.995,                0.80038,                0.80203,                0.32833,                  1.725,              0.0012088,              0.0012088,              0.0012088
                    890,                0.25208,                0.16955,                0.86879,                0.98701,                      1,                  0.995,                0.80052,                0.80164,                0.32847,                 1.7251,              0.0011989,              0.0011989,              0.0011989
                    891,                0.25299,                0.17172,                0.86379,                0.98687,                      1,                  0.995,                0.80074,                0.80121,                0.32853,                  1.725,               0.001189,               0.001189,               0.001189
                    892,                0.24881,                0.16721,                0.86613,                0.98676,                      1,                  0.995,                0.80063,                0.80131,                0.32927,                 1.7252,              0.0011791,              0.0011791,              0.0011791
                    893,                0.25278,                0.16814,                0.86862,                0.98629,                      1,                  0.995,                0.80139,                 0.8011,                0.32907,                 1.7253,              0.0011692,              0.0011692,              0.0011692
                    894,                0.25381,                0.17467,                0.86961,                0.98606,                      1,                  0.995,                0.80069,                0.80081,                0.32909,                 1.7252,              0.0011593,              0.0011593,              0.0011593
                    895,                0.24831,                0.17004,                0.86499,                0.98604,                      1,                  0.995,                 0.8009,                0.80078,                0.32888,                 1.7251,              0.0011494,              0.0011494,              0.0011494
                    896,                0.25743,                 0.1696,                0.87323,                  0.986,                      1,                  0.995,                0.80117,                0.80049,                0.32888,                  1.725,              0.0011395,              0.0011395,              0.0011395
                    897,                0.25131,                0.17281,                0.87291,                  0.986,                      1,                  0.995,                 0.8004,                0.80066,                0.32921,                 1.7256,              0.0011296,              0.0011296,              0.0011296
                    898,                0.25514,                0.17088,                0.87225,                0.98602,                      1,                  0.995,                0.80059,                0.80084,                 0.3299,                 1.7259,              0.0011197,              0.0011197,              0.0011197
                    899,                0.25074,                0.17095,                0.87107,                0.98607,                      1,                  0.995,                0.80059,                0.80041,                 0.3296,                 1.7255,              0.0011098,              0.0011098,              0.0011098
                    900,                0.25816,                0.17335,                0.87088,                0.98612,                      1,                  0.995,                0.80142,                0.80034,                0.33011,                 1.7256,              0.0010999,              0.0010999,              0.0010999
                    901,                  0.247,                0.16564,                0.86714,                0.98625,                      1,                  0.995,                0.80026,                0.80055,                0.33024,                 1.7259,                0.00109,                0.00109,                0.00109
                    902,                0.24763,                0.17138,                0.87108,                0.98626,                      1,                  0.995,                0.80147,                0.80076,                0.32986,                 1.7265,              0.0010801,              0.0010801,              0.0010801
                    903,                0.25017,                 0.1698,                0.87059,                0.98644,                      1,                  0.995,                0.80059,                0.80035,                0.33049,                  1.726,              0.0010702,              0.0010702,              0.0010702
